1511,Hossendi,,Munshiganj,23.674999,90.550003
1527,Pura,,Munshiganj,23.455601,90.466698
2316,Tarial,,Kishoreganj,24.466700,90.866699
3174,Salia bazar,,Sylhet,24.816700,92.116699
3713,Haydarganj,,Lakshmipur,23.666700,90.033302
6310,Nachol,,Chapinawabganj,24.733299,88.416702
9321,Sannasi Bazar,,IBH WAs Here,22.852100,89.800003
9420,Taala,,Satkhira,22.766701,89.166702
3060,Jagnnathpur,,Sunamganj,24.401899,91.096298
3170,Bianibazar,,Sylhet,24.816700,92.116699
4590,Marishya,,Rangamati,22.506599,92.159698
9203,BIT Khulna,,Khulna,22.766701,89.419197
1620,Shibpur,,Narshingdi,24.033300,90.733299
5281,Daudpur,,Dinajpur,25.400000,89.116699
5542,Burimari,,Lalmonirhat,26.400000,88.933296
7210,Alamdanga,,Chuadanga,23.683300,89.383301
9340,Rampal,,IBH WAs Here,23.533300,90.516701
5631,Jorgachh,,Kurigram,25.549999,89.716698
2120,Jhinaigati,,Sherpur,25.058300,90.116699
3807,Kabirhat,,Noakhali,23.233299,90.966698
4207,Firozshah,,Chittagong,23.975000,90.625000
4333,Katirhat,,Chittagong,22.505301,91.811096
4351,Nanupur,,Chittagong,22.626900,91.837196
8602,Dumkee,,Patuakhali,22.750000,89.266701
8730,Bamna,,Barguna,22.316700,90.099998
1982,D. Pakutia,,Tangail,24.883301,90.849998
2303,Nilganj,,Kishoreganj,22.566700,90.383301
2456,Moddoynagar,,Netrakona,24.861900,90.840500
3811,Chaprashir Hat,,Noakhali,23.184099,90.915703
7631,Binodpur,,Magura,23.433300,89.500000
5200,Dinajpur Sadar,,Dinajpur,24.633301,89.512497
5470,Pirganj,,Thakurgaon,25.866699,88.366699
5910,Panchbibi,,Joypurhat,24.900000,89.099998
6670,Sathia,,Pabna,23.896700,89.610001
