67305 CEDEX,Schiltigheim,Alsace,Bas-Rhin,48.607498,7.749300
89700,Tissey,Bourgogne,Yonne,47.851299,3.901700
70022 CEDEX,Vesoul,Franche-Comté,Haute-Saône,47.633301,6.166700
12019 CEDEX,Rodez,Midi-Pyrénées,Aveyron,44.352600,2.573400
13502 CEDEX,Martigues,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.407398,5.055300
83088 CEDEX 9,Toulon,Provence-Alpes-Côte d'Azur,Var,43.116699,5.933300
77312 CEDEX 2,Marne-la-Vallée,Île-de-France,Seine-et-Marne,48.833302,2.633300
92220,Bagneux,Île-de-France,Hauts-de-Seine,48.795601,2.308000
92533 CEDEX,Levallois-Perret,Île-de-France,Hauts-de-Seine,48.893902,2.288600
92971 CEDEX,Paris La Défense,Île-de-France,Hauts-de-Seine,48.891899,2.239000
62220,Carvin,Nord-Pas-de-Calais,Pas-de-Calais,50.492401,2.958200
21062 CEDEX,Dijon,Bourgogne,Côte-d'Or,47.316700,5.016700
21540,Sombernon,Bourgogne,Côte-d'Or,47.309898,4.709800
34939 CEDEX 9,Montpellier,Languedoc-Roussillon,Hérault,43.610901,3.877200
67454 CEDEX,Mundolsheim,Alsace,Bas-Rhin,48.642200,7.713800
84203 CEDEX,Carpentras,Provence-Alpes-Côte d'Azur,Vaucluse,44.049999,5.050000
68503 CEDEX,Guebwiller,Alsace,Haut-Rhin,47.916698,7.200000
56204 CEDEX,La Gacilly,Bretagne,Morbihan,47.765598,-2.132200
92695 CEDEX,Levallois-Perret,Île-de-France,Hauts-de-Seine,48.893902,2.288600
82077 CEDEX,Montauban,Midi-Pyrénées,Tarn-et-Garonne,44.016701,1.350000
49801 CEDEX,Trélazé,Pays de la Loire,Maine-et-Loire,47.445599,-0.465400
13512 CEDEX,Port-Saint-Louis-du-Rhône,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.387299,4.826100
78233 CEDEX,Le Pecq,Île-de-France,Yvelines,48.893200,2.103700
30920,Codognan,Languedoc-Roussillon,Gard,43.730301,4.221200
54480,Petitmont,Lorraine,Meurthe-et-Moselle,48.557201,6.957200
47160,Ambrus,Aquitaine,Lot-et-Garonne,44.228500,0.246300
20409 CEDEX,Bastia,Corse,Haute-Corse,42.702801,9.450000
75035 CEDEX 01,Paris 01,Île-de-France,Paris,48.859200,2.341700
77025 CEDEX,Melun,Île-de-France,Seine-et-Marne,48.533298,2.666700
78057 CEDEX,Saint-Quentin-en-Yvelines,Île-de-France,Yvelines,48.773201,2.019100
80620,Vauchelles-lès-Domart,Picardie,Somme,50.056198,2.054600
35700,Rennes,Bretagne,Ille-et-Vilaine,48.112000,-1.674300
51096 CEDEX,Reims,Champagne-Ardenne,Marne,49.250000,4.033300
13840,Rognes,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.664200,5.348000
67162 CEDEX,Wissembourg,Alsace,Bas-Rhin,49.037102,7.945500
75976 CEDEX 20,Paris 20,Île-de-France,Paris,48.864601,2.398400
77940,Blennes,Île-de-France,Seine-et-Marne,48.257702,3.023000
95252 CEDEX,Taverny,Île-de-France,Val-d'Oise,49.025398,2.216900
57302 CEDEX,Hagondange,Lorraine,Moselle,49.251301,6.168100
31063 CEDEX 9,Toulouse,Midi-Pyrénées,Haute-Garonne,43.604301,1.443700
60700,Sacy-le-Grand,Picardie,Oise,49.354801,2.544600
17111,Loix,Poitou-Charentes,Charente-Maritime,46.226799,-1.433100
94733 CEDEX,Nogent-sur-Marne,Île-de-France,Val-de-Marne,48.833302,2.483300
59255,Haveluy,Nord-Pas-de-Calais,Nord,50.352901,3.403900
59502 CEDEX,Douai,Nord-Pas-de-Calais,Nord,50.366699,3.066700
17184 CEDEX,Périgny,Poitou-Charentes,Charente-Maritime,46.155201,-1.098200
49117 CEDEX,Saint-Pierre-Montlimart,Pays de la Loire,Maine-et-Loire,47.269798,-1.027400
06071 CEDEX 1,Nice,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,43.703098,7.266100
78150,Le Chesnay,Île-de-France,Yvelines,48.822201,2.122100
78850,Thiverval-Grignon,Île-de-France,Yvelines,48.851101,1.917100
30820,Caveirac,Languedoc-Roussillon,Gard,43.824402,4.266600
34544 CEDEX,Béziers,Languedoc-Roussillon,Hérault,43.347599,3.219000
59889 CEDEX 9,Lille,Nord-Pas-de-Calais,Nord,50.632999,3.058600
01440,Viriat,Rhône-Alpes,Ain,46.254799,5.215700
50004 CEDEX,Saint-Lô,Basse-Normandie,Manche,49.116199,-1.090300
25022 CEDEX,Besançon,Franche-Comté,Doubs,47.248798,6.018200
90500,Beaucourt,Franche-Comté,Territoire de Belfort,47.489899,6.924100
59243,Quarouble,Nord-Pas-de-Calais,Nord,50.386299,3.623100
44199 CEDEX,Clisson,Pays de la Loire,Loire-Atlantique,47.087101,-1.282900
25570,Grand'Combe-Châteleu,Franche-Comté,Doubs,47.016701,6.583300
92675 CEDEX,Courbevoie,Île-de-France,Hauts-de-Seine,48.896702,2.256700
62603 CEDEX,Berck,Nord-Pas-de-Calais,Pas-de-Calais,50.400002,1.600000
69530,Orliénas,Rhône-Alpes,Rhône,45.658600,4.717100
67985 CEDEX 9,Strasbourg,Alsace,Bas-Rhin,48.583401,7.743000
73808 CEDEX,Montmélian,Rhône-Alpes,Savoie,45.499901,6.050500
35022 CEDEX 2,Rennes,Bretagne,Ille-et-Vilaine,48.112000,-1.674300
77709 CEDEX 4,Marne-la-Vallée,Île-de-France,Seine-et-Marne,48.833302,2.633300
91051 CEDEX,Évry,Île-de-France,Essonne,48.633301,2.450000
80800,Cachy,Picardie,Somme,49.852100,2.480600
38470,Chasselay,Rhône-Alpes,Isère,45.257099,5.338700
54510,Art-sur-Meurthe,Lorraine,Meurthe-et-Moselle,48.655899,6.266100
54520,Laxou,Lorraine,Meurthe-et-Moselle,48.683102,6.148000
06340,Drap,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,43.756100,7.320600
43260,Montusclat,Auvergne,Haute-Loire,45.013302,4.122600
50445 CEDEX,Beaumont-Hague,Basse-Normandie,Manche,49.663898,-1.838200
58400,Tronsanges,Bourgogne,Nièvre,47.112400,3.050900
75269 CEDEX 06,Paris 06,Île-de-France,Paris,48.849300,2.330000
78440,Lainville-en-Vexin,Île-de-France,Yvelines,49.066700,1.816700
87045 CEDEX 1,Limoges,Limousin,Haute-Vienne,45.831501,1.257800
13123,Arles,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.676800,4.630300
83174 CEDEX,Brignoles,Provence-Alpes-Côte d'Azur,Var,43.400002,6.066700
22026 CEDEX 1,Saint-Brieuc,Bretagne,Côtes-d'Armor,48.515099,-2.768400
45680,Dordives,Centre,Loiret,48.142502,2.767800
92595 CEDEX,Levallois-Perret,Île-de-France,Hauts-de-Seine,48.893902,2.288600
38140,Saint-Paul-d'Izeaux,Rhône-Alpes,Isère,45.317001,5.430500
31317 CEDEX,Labège,Midi-Pyrénées,Haute-Garonne,43.530399,1.536000
81115 CEDEX,Castres,Midi-Pyrénées,Tarn,43.599998,2.250000
60100,Creil,Picardie,Oise,49.256699,2.484800
21054 CEDEX,Dijon,Bourgogne,Côte-d'Or,47.316700,5.016700
75386 CEDEX 08,Paris 08,Île-de-France,Paris,48.876301,2.318300
75938 CEDEX 19,Paris 19,Île-de-France,Paris,48.881699,2.382200
